code_departement,annee,type_local,pieces_cat,prix_m2_median,transactions
32,2021,Maison,T4,1631.8181818181818,1354
32,2021,Maison,T5+,1513.390632210429,1518
32,2021,Maison,Tous,1586.4021421616358,4110
32,2021,Tous,Studio,2500.0,245
32,2021,Tous,T2,1763.6029411764707,600
32,2021,Tous,T3,1555.855855855856,1082
32,2021,Tous,T4,1623.3766233766235,1447
32,2021,Tous,T5+,1508.3333333333333,1563
32,2021,Tous,Tous,1600.0,4939
33,2021,Appartement,Studio,5517.241379310345,2072
33,2021,Appartement,T2,4128.205128205128,4577
33,2021,Appartement,T3,3695.009185548071,3820
33,2021,Appartement,T4,3325.757575757576,1629
33,2021,Appartement,T5+,3096.472578965637,556
33,2021,Appartement,Tous,4021.7391304347825,12663
33,2021,Maison,Studio,4222.222222222223,431
33,2021,Maison,T2,3859.6491228070176,1427
33,2021,Maison,T3,3314.285714285714,4463
33,2021,Maison,T4,3181.818181818182,8557
33,2021,Maison,T5+,3100.4273504273506,8633
33,2021,Maison,Tous,3211.5384615384614,23539
33,2021,Tous,Studio,5416.666666666667,2503
33,2021,Tous,T2,4107.142857142857,6004
33,2021,Tous,T3,3557.6923076923076,8283
33,2021,Tous,T4,3210.876757650951,10186
33,2021,Tous,T5+,3100.0,9189
33,2021,Tous,Tous,3529.4117647058824,36202
34,2021,Appartement,Studio,3785.714285714286,3829
34,2021,Appartement,T2,3444.4444444444443,5892
34,2021,Appartement,T3,3020.0616057233706,4850
34,2021,Appartement,T4,2480.5194805194806,2299
34,2021,Appartement,T5+,2424.5014245014245,620
34,2021,Appartement,Tous,3255.813953488372,17523
34,2021,Maison,Studio,2990.654205607477,393
34,2021,Maison,T2,3070.3125,1232
34,2021,Maison,T3,2790.235200845666,2844
34,2021,Maison,T4,2867.8899082568805,5389
34,2021,Maison,T5+,2852.7131782945735,4631
34,2021,Maison,Tous,2858.227848101266,14527
34,2021,Tous,Studio,3750.0,4222
34,2021,Tous,T2,3403.173076923077,7124
34,2021,Tous,T3,2941.176470588235,7694
34,2021,Tous,T4,2778.2694198623403,7688
34,2021,Tous,T5+,2813.5593220338983,5251
34,2021,Tous,Tous,3068.181818181818,32050
35,2021,Appartement,Studio,4770.604166666667,1382
35,2021,Appartement,T2,3404.255319148936,2432
35,2021,Appartement,T3,2968.75,2688
35,2021,Appartement,T4,2784.090909090909,1489
35,2021,Appartement,T5+,2840.909090909091,443
35,2021,Appartement,Tous,3250.0,8450
35,2021,Maison,Studio,2000.0,602
35,2021,Maison,T2,1998.1132075471698,1005
35,2021,Maison,T3,2067.3076923076924,2183
35,2021,Maison,T4,2138.6236368994987,3582
35,2021,Maison,T5+,2214.285714285714,6637
35,2021,Maison,Tous,2145.307951807229,14041
35,2021,Tous,Studio,4200.0,1984
35,2021,Tous,T2,3104.1666666666665,3437
35,2021,Tous,T3,2636.3636363636365,4871
35,2021,Tous,T4,2347.6190476190477,5071
35,2021,Tous,T5+,2255.2705292643373,7080
35,2021,Tous,Tous,2546.268656716418,22491
36,2021,Appartement,Studio,3857.1428571428573,181
36,2021,Appartement,T2,2244.7951680672268,190
36,2021,Appartement,T3,1105.7692307692307,185
36,2021,Appartement,T4,930.5555555555555,95
36,2021,Appartement,T5+,909.0909090909091,23
36,2021,Appartement,Tous,1556.25,677
36,2021,Maison,Studio,1298.1481481481483,246
36,2021,Maison,T2,1025.6410256410256,507
36,2021,Maison,T3,1008.4642857142858,1024
36,2021,Maison,T4,1140.0,1275
36,2021,Maison,T5+,1063.4464251485529,1230
36,2021,Maison,Tous,1074.442145707108,4290
36,2021,Tous,Studio,2000.0,427
36,2021,Tous,T2,1175.438596491228,697
36,2021,Tous,T3,1022.0588235294117,1209
36,2021,Tous,T4,1117.0673076923076,1370
36,2021,Tous,T5+,1063.063063063063,1253
36,2021,Tous,Tous,1107.142857142857,4967
37,2021,Appartement,Studio,3293.5365853658536,807
37,2021,Appartement,T2,2870.3539576365665,1204
37,2021,Appartement,T3,2500.0,1022
37,2021,Appartement,T4,1956.5217391304348,641
37,2021,Appartement,T5+,1756.685966363386,242
37,2021,Appartement,Tous,2647.0588235294117,3921
37,2021,Maison,Studio,2175.9349593495936,401
37,2021,Maison,T2,2362.3737373737376,876
37,2021,Maison,T3,2010.8695652173913,1769
37,2021,Maison,T4,2129.3564356435645,2806
37,2021,Maison,T5+,2072.072072072072,3806
37,2021,Maison,Tous,2094.5945945945946,9683
37,2021,Tous,Studio,3075.378787878788,1208
37,2021,Tous,T2,2744.5221445221446,2080
37,2021,Tous,T3,2245.1428571428573,2791
37,2021,Tous,T4,2098.214285714286,3447
37,2021,Tous,T5+,2043.2445067788685,4048
37,2021,Tous,Tous,2244.892161410018,13604
38,2021,Appartement,Studio,3272.0779220779223,2368
38,2021,Appartement,T2,2810.0,3273
38,2021,Appartement,T3,2470.5882352941176,4156
38,2021,Appartement,T4,2153.1746031746034,2949
38,2021,Appartement,T5+,2008.4261133603238,898
38,2021,Appartement,Tous,2544.2016806722686,13674
38,2021,Maison,Studio,3304.597701149425,182
38,2021,Maison,T2,2833.3333333333335,491
38,2021,Maison,T3,2583.3333333333335,1745
38,2021,Maison,T4,2727.9850746268658,4259
38,2021,Maison,T5+,2559.5238095238096,4975
38,2021,Maison,Tous,2640.5604395604396,11661
38,2021,Tous,Studio,3274.4444444444443,2550
38,2021,Tous,T2,2812.5,3764
38,2021,Tous,T3,2500.0,5901
38,2021,Tous,T4,2492.2282526760137,7208
38,2021,Tous,T5+,2491.6666666666665,5873
38,2021,Tous,Tous,2590.909090909091,25335
39,2021,Appartement,Studio,2360.4166666666665,485
39,2021,Appartement,T2,2323.6363636363635,599
39,2021,Appartement,T3,1801.9607843137255,690
39,2021,Appartement,T4,1527.027027027027,449
39,2021,Appartement,T5+,1343.179190751445,203
39,2021,Appartement,Tous,1818.1818181818182,2427
39,2021,Maison,Studio,1562.5,111
39,2021,Maison,T2,1541.6666666666667,242
39,2021,Maison,T3,1418.6813186813188,769
39,2021,Maison,T4,1624.3827160493827,1098
39,2021,Maison,T5+,1550.3875968992247,1371
39,2021,Maison,Tous,1550.0,3595
39,2021,Tous,Studio,2201.1627906976746,596
39,2021,Tous,T2,2000.0,841
39,2021,Tous,T3,1574.468085106383,1459
39,2021,Tous,T4,1595.0,1547
39,2021,Tous,T5+,1532.4913981857992,1574
39,2021,Tous,Tous,1628.2051282051282,6022
40,2021,Appartement,Studio,4043.478260869565,489
40,2021,Appartement,T2,3260.395894428152,1302
40,2021,Appartement,T3,2887.9310344827586,1153
40,2021,Appartement,T4,2547.6190476190477,316
40,2021,Appartement,T5+,1903.5539880629408,96
40,2021,Appartement,Tous,3048.3870967741937,3359
40,2021,Maison,Studio,6475.0,133
40,2021,Maison,T2,3554.603174603175,400
40,2021,Maison,T3,2637.5,1455
40,2021,Maison,T4,2416.058394160584,3176
40,2021,Maison,T5+,2093.75,3277
40,2021,Maison,Tous,2357.1428571428573,8443
40,2021,Tous,Studio,4247.971491228071,622
40,2021,Tous,T2,3335.8333333333335,1702
40,2021,Tous,T3,2752.049180327869,2608
40,2021,Tous,T4,2426.6666666666665,3492
40,2021,Tous,T5+,2090.909090909091,3373
40,2021,Tous,Tous,2500.0,11802
41,2021,Appartement,Studio,2281.0344827586205,283
41,2021,Appartement,T2,1906.9767441860465,371
41,2021,Appartement,T3,1680.5317324185248,326
41,2021,Appartement,T4,1378.3783783783783,175
41,2021,Appartement,T5+,1349.6932515337423,49
41,2021,Appartement,Tous,1785.7142857142858,1205
41,2021,Maison,Studio,1617.6470588235295,344
41,2021,Maison,T2,1466.6666666666667,705
41,2021,Maison,T3,1505.949910059499,1640
41,2021,Maison,T4,1481.4814814814815,2041
41,2021,Maison,T5+,1486.100386100386,2532
41,2021,Maison,Tous,1500.0,7290
41,2021,Tous,Studio,2000.0,627
41,2021,Tous,T2,1673.9935587761674,1076
41,2021,Tous,T3,1538.4615384615386,1966
41,2021,Tous,T4,1475.0,2216
41,2021,Tous,T5+,1484.375,2581
41,2021,Tous,Tous,1532.258064516129,8495
42,2021,Appartement,Studio,2410.0,1552
42,2021,Appartement,T2,1702.127659574468,2333
42,2021,Appartement,T3,1454.5454545454545,3142
42,2021,Appartement,T4,1246.967154159674,1910
42,2021,Appartement,T5+,1237.2294372294373,730
42,2021,Appartement,Tous,1500.0,9697
42,2021,Maison,Studio,2100.0,183
42,2021,Maison,T2,1808.6811857229281,466
42,2021,Maison,T3,1910.8418581251049,1402
42,2021,Maison,T4,2111.1111111111113,2791
42,2021,Maison,T5+,1944.8868217054264,3068
42,2021,Maison,Tous,1990.28451995685,7918
42,2021,Tous,Studio,2366.6666666666665,1735
42,2021,Tous,T2,1733.3333333333333,2799
42,2021,Tous,T3,1593.1280193236717,4544
42,2021,Tous,T4,1777.7777777777778,4701
42,2021,Tous,T5+,1839.0804597701149,3798
42,2021,Tous,Tous,1788.659793814433,17615
43,2021,Appartement,Studio,2689.285714285714,210
43,2021,Appartement,T2,1973.6842105263158,503
43,2021,Appartement,T3,1443.3544303797469,466
43,2021,Appartement,T4,1298.936170212766,308
43,2021,Appartement,T5+,1295.5251407493693,110
43,2021,Appartement,Tous,1562.5,1602
43,2021,Maison,Studio,1172.127659574468,134
43,2021,Maison,T2,1152.5096525096524,328
43,2021,Maison,T3,1362.4175824175823,716
43,2021,Maison,T4,1554.054054054054,1127
43,2021,Maison,T5+,1456.2105263157894,1103
43,2021,Maison,Tous,1442.3076923076924,3424
43,2021,Tous,Studio,1764.297385620915,344
43,2021,Tous,T2,1500.0,831
43,2021,Tous,T3,1385.164835164835,1182
43,2021,Tous,T4,1502.0833333333333,1435
43,2021,Tous,T5+,1443.9252336448599,1213
43,2021,Tous,Tous,1475.1541707237911,5026
44,2021,Appartement,Studio,4547.727272727272,2014
44,2021,Appartement,T2,3756.7567567567567,3803
44,2021,Appartement,T3,3442.622950819672,3245
44,2021,Appartement,T4,3089.7907239819006,1766
44,2021,Appartement,T5+,3230.769230769231,459
44,2021,Appartement,Tous,3695.6521739130435,11300
44,2021,Maison,Studio,3162.280701754386,622
44,2021,Maison,T2,3000.0,1436
44,2021,Maison,T3,2886.0759493670885,3489
44,2021,Maison,T4,2892.8571428571427,6282
44,2021,Maison,T5+,2808.9887640449438,8236
44,2021,Maison,Tous,2858.3,20083
44,2021,Tous,Studio,4375.0,2636
44,2021,Tous,T2,3653.846153846154,5239
44,2021,Tous,T3,3192.2783993115318,6734
44,2021,Tous,T4,2942.8178104575163,8048
44,2021,Tous,T5+,2823.529411764706,8695
44,2021,Tous,Tous,3159.574468085106,31383
45,2021,Appartement,Studio,3500.0,926
45,2021,Appartement,T2,2675.675675675676,1401
45,2021,Appartement,T3,2102.9411764705883,1255
45,2021,Appartement,T4,1762.0,681
45,2021,Appartement,T5+,1846.8468468468468,227
45,2021,Appartement,Tous,2429.8507462686566,4493
45,2021,Maison,Studio,2416.6666666666665,268
45,2021,Maison,T2,1912.7579737335836,840
45,2021,Maison,T3,1792.2619047619048,2260
45,2021,Maison,T4,1840.909090909091,3406
45,2021,Maison,T5+,1733.6683417085428,4746
45,2021,Maison,Tous,1789.542036910458,11526
45,2021,Tous,Studio,3295.833333333333,1194
45,2021,Tous,T2,2444.4444444444443,2241
45,2021,Tous,T3,1898.3050847457628,3515
45,2021,Tous,T4,1830.9859154929577,4087
45,2021,Tous,T5+,1738.1443298969073,4973
45,2021,Tous,Tous,1909.090909090909,16019
46,2021,Appartement,Studio,6277.777777777777,231
46,2021,Appartement,T2,2272.0279720279723,258
46,2021,Appartement,T3,1583.4954153931649,238
46,2021,Appartement,T4,1432.748538011696,132
46,2021,Appartement,T5+,1217.391304347826,39
46,2021,Appartement,Tous,2078.333333333333,902
46,2021,Maison,Studio,2244.3920335429766,192
46,2021,Maison,T2,1733.3333333333333,389
46,2021,Maison,T3,1653.8461538461538,927
46,2021,Maison,T4,1671.4876033057851,1335
46,2021,Maison,T5+,1518.5185185185185,1386
46,2021,Maison,Tous,1636.5656565656566,4243
46,2021,Tous,Studio,3625.0,423
46,2021,Tous,T2,1904.7619047619048,647
46,2021,Tous,T3,1646.341463414634,1165
46,2021,Tous,T4,1660.0,1467
46,2021,Tous,T5+,1513.076923076923,1425
46,2021,Tous,Tous,1666.6666666666667,5145
47,2021,Appartement,Studio,3161.2903225806454,338
47,2021,Appartement,T2,1728.3950617283951,651
47,2021,Appartement,T3,1532.258064516129,595
47,2021,Appartement,T4,1337.2213883677298,242
47,2021,Appartement,T5+,1354.7353184449958,48
47,2021,Appartement,Tous,1668.1833333333334,1876
47,2021,Maison,Studio,2226.5060240963858,186
47,2021,Maison,T2,1657.8947368421052,563
47,2021,Maison,T3,1525.3530166880616,1500
47,2021,Maison,T4,1600.0,2802
47,2021,Maison,T5+,1555.5555555555557,2711
47,2021,Maison,Tous,1574.0740740740741,7767
47,2021,Tous,Studio,2894.7368421052633,524
47,2021,Tous,T2,1713.8095238095239,1214
47,2021,Tous,T3,1527.7777777777778,2095
47,2021,Tous,T4,1581.605800214823,3044
47,2021,Tous,T5+,1549.2957746478874,2759
47,2021,Tous,Tous,1593.75,9643
48,2021,Appartement,Studio,3250.0,109
48,2021,Appartement,T2,2369.0476190476193,160
48,2021,Appartement,T3,1600.0,127
48,2021,Appartement,T4,1458.955223880597,60
48,2021,Appartement,T5+,1384.2322061500145,40
48,2021,Appartement,Tous,1969.6969696969697,503
48,2021,Maison,Studio,1281.340579710145,70
48,2021,Maison,T2,1544.2532467532467,144
48,2021,Maison,T3,1616.2790697674418,273
48,2021,Maison,T4,1465.221124946329,270
48,2021,Maison,T5+,1282.051282051282,258
48,2021,Maison,Tous,1434.4544940644432,1020
48,2021,Tous,Studio,2355.5555555555557,179
48,2021,Tous,T2,1953.125,304
48,2021,Tous,T3,1608.139534883721,400
48,2021,Tous,T4,1465.221124946329,330
48,2021,Tous,T5+,1283.2274758880262,298
48,2021,Tous,Tous,1554.054054054054,1523
49,2021,Appartement,Studio,4347.826086956522,973
49,2021,Appartement,T2,3076.923076923077,1439
49,2021,Appartement,T3,2712.564543889845,1344
49,2021,Appartement,T4,2211.1111111111113,673
49,2021,Appartement,T5+,2307.6923076923076,253
49,2021,Appartement,Tous,2931.0344827586205,4685
49,2021,Maison,Studio,2500.0,321
49,2021,Maison,T2,1985.2941176470588,899
49,2021,Maison,T3,1780.952380952381,2067
49,2021,Maison,T4,1939.655172413793,3511
49,2021,Maison,T5+,1894.3587860988741,5348
49,2021,Maison,Tous,1898.148148148148,12171
49,2021,Tous,Studio,4000.0,1294
49,2021,Tous,T2,2666.6666666666665,2338
49,2021,Tous,T3,2076.923076923077,3411
49,2021,Tous,T4,1975.3086419753085,4184
49,2021,Tous,T5+,1904.7619047619048,5601
49,2021,Tous,Tous,2083.3333333333335,16856
50,2021,Appartement,Studio,4683.333333333334,384
50,2021,Appartement,T2,2878.048780487805,703
50,2021,Appartement,T3,2233.897202342225,544
50,2021,Appartement,T4,1760.5633802816901,223
50,2021,Appartement,T5+,1666.6666666666667,81
50,2021,Appartement,Tous,2553.2879818594106,1940
50,2021,Maison,Studio,2281.25,451
50,2021,Maison,T2,1914.8936170212767,1096
50,2021,Maison,T3,1692.3076923076924,2585
50,2021,Maison,T4,1693.3333333333333,3311
50,2021,Maison,T5+,1639.344262295082,4628
50,2021,Maison,Tous,1687.5,12091
50,2021,Tous,Studio,3095.2380952380954,835
50,2021,Tous,T2,2184.2105263157896,1799
50,2021,Tous,T3,1772.2058823529412,3129
50,2021,Tous,T4,1694.4444444444443,3534
50,2021,Tous,T5+,1640.3508771929824,4709
50,2021,Tous,Tous,1750.0,14031
51,2021,Appartement,Studio,3333.3333333333335,858
51,2021,Appartement,T2,2553.191489361702,1261
51,2021,Appartement,T3,2312.9664179104475,1436
51,2021,Appartement,T4,2055.121527777778,760
51,2021,Appartement,T5+,2055.5555555555557,367
51,2021,Appartement,Tous,2465.753424657534,4685
51,2021,Maison,Studio,2510.504201680672,120
51,2021,Maison,T2,1849.002849002849,280
51,2021,Maison,T3,1931.7238049251569,966
51,2021,Maison,T4,1928.5714285714287,1697
51,2021,Maison,T5+,1820.4985905926305,2618
51,2021,Maison,Tous,1881.070249882131,5686
51,2021,Tous,Studio,3281.746031746032,978
51,2021,Tous,T2,2478.2608695652175,1541
51,2021,Tous,T3,2146.7278287461772,2402
51,2021,Tous,T4,1958.4615384615386,2457
51,2021,Tous,T5+,1849.76,2985
51,2021,Tous,Tous,2097.902097902098,10371
52,2021,Appartement,Studio,3658.5365853658536,125
52,2021,Appartement,T2,1781.578947368421,130
52,2021,Appartement,T3,1304.3478260869565,183
52,2021,Appartement,T4,1165.1785714285713,109
52,2021,Appartement,T5+,1469.4616977225674,68
52,2021,Appartement,Tous,1580.6129247168556,618
52,2021,Maison,Studio,1043.4782608695652,134
52,2021,Maison,T2,747.0826991374936,204
52,2021,Maison,T3,928.5714285714286,477
52,2021,Maison,T4,1135.1516412390197,742
52,2021,Maison,T5+,1090.2032520325204,968
52,2021,Maison,Tous,1056.1818181818182,2531
52,2021,Tous,Studio,2138.8888888888887,259
52,2021,Tous,T2,1064.3939393939395,334
52,2021,Tous,T3,1053.4897025171624,660
52,2021,Tous,T4,1145.1612903225807,851
52,2021,Tous,T5+,1100.3875968992247,1036
52,2021,Tous,Tous,1122.8813559322034,3149
53,2021,Appartement,Studio,4031.25,288
53,2021,Appartement,T2,2373.546511627907,420
53,2021,Appartement,T3,2000.0,340
53,2021,Appartement,T4,1676.983584131327,160
53,2021,Appartement,T5+,1687.5,73
53,2021,Appartement,Tous,2222.2083333333335,1288
53,2021,Maison,Studio,1190.4761904761904,279
53,2021,Maison,T2,1194.4444444444443,578
53,2021,Maison,T3,1250.0,1247
53,2021,Maison,T4,1451.6129032258063,1623
53,2021,Maison,T5+,1402.2,2587
53,2021,Maison,Tous,1370.7578435704818,6328
53,2021,Tous,Studio,2066.6666666666665,567
53,2021,Tous,T2,1707.5046904315195,998
53,2021,Tous,T3,1388.888888888889,1587
53,2021,Tous,T4,1469.5652173913043,1783
53,2021,Tous,T5+,1402.8989015080992,2660
53,2021,Tous,Tous,1463.9175257731958,7616
54,2021,Appartement,Studio,3150.6140350877195,1158
54,2021,Appartement,T2,2407.4074074074074,2057
54,2021,Appartement,T3,2045.4545454545455,2471
54,2021,Appartement,T4,1720.4166666666665,1382
54,2021,Appartement,T5+,1563.5416666666667,579
54,2021,Appartement,Tous,2156.25,7659
54,2021,Maison,Studio,1666.6666666666667,91
54,2021,Maison,T2,1531.25,339
54,2021,Maison,T3,1645.577205882353,1352
54,2021,Maison,T4,1866.260162601626,2494
54,2021,Maison,T5+,1796.875,3634
54,2021,Maison,Tous,1791.6666666666667,7915
54,2021,Tous,Studio,3076.923076923077,1249
54,2021,Tous,T2,2327.543103448276,2396
54,2021,Tous,T3,1914.6341463414635,3823
54,2021,Tous,T4,1819.9448384554767,3876
54,2021,Tous,T5+,1777.0,4213
54,2021,Tous,Tous,1948.2758620689656,15574
55,2021,Appartement,Studio,4473.684210526316,199
55,2021,Appartement,T2,2275.0,271
55,2021,Appartement,T3,1515.7142857142858,260
55,2021,Appartement,T4,1362.6373626373627,157
55,2021,Appartement,T5+,1082.4742268041236,79
55,2021,Appartement,Tous,1935.483870967742,971
55,2021,Maison,Studio,1216.6666666666665,66
55,2021,Maison,T2,798.5599078341013,192
55,2021,Maison,T3,926.171218487395,540
55,2021,Maison,T4,1196.867816091954,854
55,2021,Maison,T5+,1089.55223880597,1041
55,2021,Maison,Tous,1063.6363636363637,2699
55,2021,Tous,Studio,3600.0,265
55,2021,Tous,T2,1371.7948717948718,463
55,2021,Tous,T3,1082.122847063706,800
55,2021,Tous,T4,1219.5121951219512,1011
55,2021,Tous,T5+,1089.2205638474295,1120
55,2021,Tous,Tous,1183.0467479674799,3670
56,2021,Appartement,Studio,3955.729166666667,858
56,2021,Appartement,T2,3282.917532917533,1840
56,2021,Appartement,T3,2882.084216101695,1598
56,2021,Appartement,T4,2245.88,629
56,2021,Appartement,T5+,1941.1764705882354,201
56,2021,Appartement,Tous,3117.6470588235293,5155
56,2021,Maison,Studio,2133.9285714285716,690
56,2021,Maison,T2,2000.0,1255
56,2021,Maison,T3,2023.2978723404256,2677
56,2021,Maison,T4,2194.266666666667,4115
56,2021,Maison,T5+,2222.222222222222,7017
56,2021,Maison,Tous,2172.6942628903416,15794
56,2021,Tous,Studio,3400.0,1548
56,2021,Tous,T2,2910.4477611940297,3095
56,2021,Tous,T3,2360.0,4275
56,2021,Tous,T4,2203.165503489531,4744
56,2021,Tous,T5+,2217.7627138712924,7218
56,2021,Tous,Tous,2370.967741935484,20949
58,2021,Appartement,Studio,2610.0,286
58,2021,Appartement,T2,1904.7619047619048,427
58,2021,Appartement,T3,1357.142857142857,381
58,2021,Appartement,T4,966.0875512995896,212
58,2021,Appartement,T5+,1075.0510204081634,85
58,2021,Appartement,Tous,1442.2222222222222,1394
58,2021,Maison,Studio,1071.4285714285713,270
58,2021,Maison,T2,1018.5185185185185,557
58,2021,Maison,T3,1012.7435064935065,1112
58,2021,Maison,T4,1136.986301369863,1141
58,2021,Maison,T5+,1053.777628372132,1130
58,2021,Maison,Tous,1067.5675675675675,4225
58,2021,Tous,Studio,1631.4484126984125,556
58,2021,Tous,T2,1225.4156296665005,984
58,2021,Tous,T3,1071.4285714285713,1493
58,2021,Tous,T4,1104.8951048951049,1353
58,2021,Tous,T5+,1054.7945205479452,1215
58,2021,Tous,Tous,1123.4567901234568,5619
59,2021,Appartement,Studio,5315.340909090909,3610
59,2021,Appartement,T2,3548.3870967741937,5401
59,2021,Appartement,T3,2825.5813953488373,4282
59,2021,Appartement,T4,2448.5751617720257,1906
59,2021,Appartement,T5+,2040.2061855670104,649
59,2021,Appartement,Tous,3428.3766233766232,15868
59,2021,Maison,Studio,2100.0,333
59,2021,Maison,T2,1912.6126126126126,1517
59,2021,Maison,T3,1812.5,5171
59,2021,Maison,T4,1950.0,10541
59,2021,Maison,T5+,1897.5903614457832,15367
59,2021,Maison,Tous,1904.5652173913043,32945
59,2021,Tous,Studio,5000.0,3943
59,2021,Tous,T2,3202.0638297872338,6918
59,2021,Tous,T3,2194.285714285714,9453
59,2021,Tous,T4,2000.0,12447
59,2021,Tous,T5+,1902.6432231020026,16016
59,2021,Tous,Tous,2203.3333333333335,48813
60,2021,Appartement,Studio,3521.7785843920146,652
60,2021,Appartement,T2,2875.0,1181
60,2021,Appartement,T3,2416.6666666666665,1235
60,2021,Appartement,T4,1799.8459507042253,580
60,2021,Appartement,T5+,1905.415476338343,198
60,2021,Appartement,Tous,2610.6403013182676,3852
60,2021,Maison,Studio,3908.8888888888887,156
60,2021,Maison,T2,2706.896551724138,803
60,2021,Maison,T3,2407.4074074074074,2151
60,2021,Maison,T4,2308.641975308642,3387
60,2021,Maison,T5+,2127.3626373626375,5029
60,2021,Maison,Tous,2264.1509433962265,11531
60,2021,Tous,Studio,3573.5930735930738,808
60,2021,Tous,T2,2806.421393289048,1984
60,2021,Tous,T3,2412.231559290383,3386
60,2021,Tous,T4,2261.3636363636365,3967
60,2021,Tous,T5+,2122.3021582733813,5227
